_label_potential_skill_phrase	Du bringst Erfahrung im Bereich agiler Methoden wie vorzugsweise Scrum oder Extreme Programming mit.
_label_paragraph_separator	Medizininformatiker – LIS (w/m/d)
_label_paragraph_separator	Allianz SE
_label_do_not_consider	„Ihre Gesundheit unser Auftrag!“
_label_potential_skill_phrase	Definition, Umsetzung und Monitoring von Workflows und Prozessen
_label_potential_skill_phrase	Mehrjährige Berufserfahrung in der Anwendung von Data Analytics, Data Science oder Data Mining sowie Erfahrung mit Regressions- oder Zeitreihenanalysen bzw. Wirksamkeitstests (A-/B- sowie Hypothesentests)
_label_potential_skill_phrase	Mindestens 5 Jahre Berufserfahrung in der Softwareentwicklung
_label_potential_skill_phrase	Spannende Digitalisierungsprojekte bei unseren Kunden aus der Versicherungsbranche
_label_do_not_consider	CCL Label GmbHPersonalabteilungIndustriestr. 283607 Holzkirchenholbewerbung@cclind.comhttp://www.cclind.com
_label_job_title	Softwarearchitekt (m/w/d) Intelligent Mobility
_label_potential_skill_phrase	Du setzt Monitoring und Logging-Lösungen um, z.B. mit Azure Application Insights, AWS CloudWatch, Prometheus oder Elastic
_label_potential_skill_phrase	Selbständige, strukturierte Arbeitsweise sowie ein hohes analytisches Denkvermögen
_label_do_not_consider	Wenn Sie die Zukunft mit uns gestalten wollen, freuen wir uns auf Ihre Bewerbung.
_label_potential_skill_phrase	analytisches Denken und logisches Handeln
_label_potential_skill_phrase	Konfiguration und Betrieb der Server-Hardware und der komplexen Netzwerk-Infrastruktur (vorwiegend HP-Switche mit diversen V-LAN ́s)
_label_potential_skill_phrase	„Business Partner“ (m/w/d) der Fach­bereiche bei der Initi­ierung und Um­setzung von Maß­nahmen zur digi­talen Trans­formation des Kern­geschäftes
_label_potential_skill_phrase	Kundenorientiertes Verhalten und Belastbarkeit
_label_paragraph_separator	Development Consultant Sage b7 – ERP Anpassungsentwicklung (m/w/d)
_label_do_not_consider	Das schätzen unsere Mitarbeiter an uns:
_label_do_not_consider	Lüdenscheid
_label_potential_skill_phrase	Tech­ni­sche Ver­ant­wor­tung für die Um­set­zung un­se­rer Embedded Soft­ware Pro­duk­te
_label_do_not_consider	Die Messe Karlsruhe zählt in Deutschland zu den etablierten Messe- und Kongressstandorten und ist ein führender Veranstalter in einer der stärksten Wirtschaftsregionen Europas. Neben einer Vielzahl von Eigenveranstaltungen sind wir auch für die professionelle Durchführung von nationalen und internationalen Gastmessen und Gastkongressen bekannt.Als erfolgreicher Messe- und Kongressveranstalter verfügen wir über eine komplexe, hochverfügbare IT-Infrastruktur an zwei Standorten in Kombination mit mobilen Arbeitsplätzen. Als Bestandteil des Bereiches Digital sind unsere IT-Experten aktive Treiber der digitalen Transformation und bestrebt, Prozesse mit innovativen Lösungen stetig zu optimieren.Da der bisherige Stelleninhaber in den Ruhestand tritt, suchen wir zum nächstmöglichen Zeitpunkt eine Führungspersönlichkeit mit starker teambildender sowie interkultureller Kompetenz alsInformatiker / Wirtschaftsinformatiker / Fachinformatiker als Abteilungsleiter IT für Messe und Kongress (m/w/d)in Vollzeit
_label_paragraph_separator	Software Solution Architect (m/f/d)
_label_paragraph_separator	(Wirtschafts-)Informatiker als Test-Consultant (m/w/d)
_label_job_title	Microsoft Dynamics NAV/BC Developer (m/w/d)
_label_do_not_consider	Lörracher Stadtbau-GmbHSchillerstraße 4, 79540 LörrachTelefon:07621 1519-80Telefax:07621 1519-99mail@stadtbau-loerrach.dewww.stadtbau-loerrach.de
_label_potential_skill_phrase	Du bringst DichaktivmitDeinen Ideenein, wenn es umneue Technologien, Energieeffizienz, Nachhaltigkeit und Daten- und Anlagenanalyse geht.
_label_potential_skill_phrase	Sehr gute Deutsch- und Englischkenntnisse (Polnisch oder Niederländisch von Vorteil)
_label_potential_skill_phrase	Er­stell­ung des Sys­tem De­signs und des Soft­ware Kon­zep­tes
_label_potential_skill_phrase	Stetige Erhöhung der Software Qualität (u.a. über automatisiertes Testing)
_label_potential_skill_phrase	Du bist Expert:in für die Ende-zu-Ende-Integration von Daten-/ETL-Pipelines und die Anwendung von ML-Modellen bis hin zur Bereitstellung der Ergebnisse innerhalb bestehender IT-Systeme.
_label_potential_skill_phrase	Entwicklungsprojekte bei der Nutzung und Weiterentwicklung von Prozessdatenbanken unterstützen und Schnittstellen mit Maschinenherstellern abstimmen
_label_job_title	Praktikant (w/m/d) Digital Real Estate Strategy - Real Estate Strategy and Transactions
_label_do_not_consider	Sicherer Arbeitsplatz im öffentlichen Dienst mit Standortgarantie
_label_do_not_consider	Telefon:+49 421 457 2139
_label_do_not_consider	Flexible Arbeitszeitmodellesowie familienfreundliche Arbeitszeiten
_label_potential_skill_phrase	Kenntnisse im Bereich Software-Architektur sind von Vorteil.
_label_potential_skill_phrase	Über­wachung der Störungsbehebung mit beson­derem Fokus auf Prozess­treue und Einhal­tung der SLAs sowie Über­nahme und Koordi­nation der Kunden­kommuni­kation
_label_paragraph_separator	Softwareentwickler für Embedded Systeme (m/w/d)
_label_potential_skill_phrase	Zu den wesentlichen Aufgaben gehören
_label_do_not_consider	Senior Avionics Foundation Software Engineer (m/f/d)permanent position
_label_potential_skill_phrase	Erste Berufserfahrung wünschenswert, gerne auch Berufseinsteiger
_label_do_not_consider	Bei Fragen zur Stelle steht dir gerneRonja Kaiserunter zur Verfügung.
_label_potential_skill_phrase	Sie schaffen bei unseren in­ternen Stake­holdern das Bewusst­sein für das Potenzial und die Bedeu­tung des Engineering Change Manage­ment (ECM) für Dräxlmaier als globalen Premium-System­lieferant für die Automo­bilin­dustrie
_label_potential_skill_phrase	Erarbeitung und Erstellung von Anforderungs- und Schnittstellendokumenten sowie Funktionsbeschreibungen
_label_paragraph_separator	DERMALOG Identification Systems GmbH
_label_potential_skill_phrase	Java 11, Angular 8, Spring (Spring Boot, Spring Cloud usw.), Docker
_label_potential_skill_phrase	Betreuung von anwendungsbezogener Peripherie
_label_paragraph_separator	Jetzt in weniger als 5 Minuten online bewerben
_label_potential_skill_phrase	Selbstständige Durchführung von Projekten im ERP-Umfeld und Arbeiten im Projekt- und Prozessmanagement
_label_paragraph_separator	Cordes & Graefe Osnabrück KG
_label_do_not_consider	Offene Fragen beantwortet Ihnen Maximiliane Preiß gerne unter der Rufnummer+49 851 70006137oder mobil +49 15118031358.
_label_do_not_consider	Als Consistler arbeiten Sie in interessanten Projekten gemeinsam mit einem hoch motivierten Team. Unser nordisches „Du“ hört man neben dem sympathischen „Moin“ im gesamten Unternehmen.
_label_paragraph_separator	Laborant oder Techniker (m/w/d) mit guten IT-Kenntnissen und Spaß an Prozessveränderungen als Einstieg in das Lean Management
_label_do_not_consider	verantwortungsvolle Tätigkeit in einem Unternehmen mit hervorragenden Weiterentwicklungsperspektiven
_label_potential_skill_phrase	Wir arbeiten mit:Spring Boot, Java EE, Kubernetes, AWS, Elastic Search, Grafana, Kibana, Kafka, Cucumber, Gatling
_label_paragraph_separator	Bauleiter - Tiefbau, Erdbau, Abbruch, Kanalbau (m/w/d)
_label_potential_skill_phrase	Du hast Erfahrung mit Java oder einer vergleichbaren Programmiersprache gesammelt
_label_do_not_consider	Inhouse Consultant (m/w/d) Finance & Business Reporting
_label_potential_skill_phrase	Mitwirkung bei Projekten beispielsweise bei Eröffnung neuer Standorte, Integrationen, Umzüge und Exits
_label_do_not_consider	spannende Projekte, bei denen Du Dich verwirklichen kannst
_label_potential_skill_phrase	Abgeschlossenes Studium (Universität/FH) in Informatik, Wirtschaftsinformatik oder eine vergleichbare Berufsausbildung
_label_do_not_consider	Bitte haben Sie Verständnis dafür, dass wir keine Bewerbungen per Post oder E-Mail akzeptieren.
_label_potential_skill_phrase	Einschlägige Erfahrung als Solution Engineer, Solution Architect, Business Analyst oder vergleichbar
_label_potential_skill_phrase	Ideally you have experience in the project management of customer projects
_label_potential_skill_phrase	Experience in software development processes (Agile, Waterfall, V-Model)
_label_do_not_consider	Anspruchsvolle, interessante Aufgaben und motivierte Kollegen (m/w/d), ein spannendes Arbeitsumfeld mit hohem Anspruch und Verantwortung und eine sichere Arbeitsplatzperspektive.
_label_potential_skill_phrase	Fließende Englischkenntnisse in Wort und Schrift sind für diese Position zwingend erforderlich.
_label_do_not_consider	Ihre schriftliche Bewerbung mit aussagekräftigen und vollständigen Unterlagen übersenden Sie bitte bis zum18.04.2021ausschließlich online unter Nutzung des folgenden Link:
_label_do_not_consider	Trebing + Himstedt ermöglicht als Digi­tal­be­ra­tung für die Indus­trie die digi­tale Trans­for­ma­tion zu intel­li­gen­ten Fabri­ken und Pro­duk­ten. Wir glau­ben daran, dass Pro­dukte immer indi­vi­du­el­ler und in Pro­duk­tions-Netz­wer­ken effi­zient, fle­xi­bel und nach­hal­tig her­ge­stellt wer­den. Unser An­trieb ist es, pro­du­zie­rende Unter­neh­men vom Hid­den Cham­pion bis zum Groß­kon­zern da­bei zu unter­stüt­zen, Inno­va­tio­nen zu trei­ben, zu tes­ten und erfolg­reich zu rea­li­sie­ren. Die lang­jäh­rige Erfah­rung – ver­bun­den mit Metho­den-Kom­pe­tenz und dem Wis­sen über Ge­schäfts­an­for­de­run­gen – machen uns zu einem gefrag­ten Part­ner für die Indus­trie 4.0. Die Basis da­für ist das Ver­trauen und ein unge­wöhn­lich hohes Maß an Frei­heit, so­wohl in der täg­li­chen Arbeit als auch in der per­sön­li­chen Ent­wick­lung unse­rer Mit­ar­bei­ter (w/m/d).Für den weiteren Aus­bau unse­rer Büros in Stuttgart, Berlin und Schwerin suchen wir zum nächst­mög­li­chen Zeit­punkt einen Cloud Plat­form Deve­lo­per respek­tive Cloud and DevOps Engi­neer (Infor­ma­ti­ker, Inge­nieur Elek­tro­tech­nik, Inge­nieur Elek­tro­nik) bzw. einen Cloud Archi­tect / Cloud Plat­form Archi­tect (w/m/d) als
_label_potential_skill_phrase	In direktem Austausch mit dem Entwicklerteam unterstützen Sie das Qualitätsmanagement von MACS durch intensives Testen von Neuentwicklungen und arbeiten an der Erstellung von Dokumentationen und Anleitungen für den Handel mit
_label_potential_skill_phrase	Sie stehen unseren Kunden in allen Fragen zu diversen Anwendungen zur Seite, hauptsächlich rund um die Themen Lagerlogistik (Wareneingang, Bestandsführung, Versand, Inventur), Fertigung und die damit verbundenen Prozesse
_label_potential_skill_phrase	Testung neuer Funktionalitäten bei der Einführung neuer Accounting- und integrativer SAP-Prozesse
_label_potential_skill_phrase	Regelmäßiger Austausch von Ideen in einem aktiven, aufgeschlossenen Entwicklungsteam und Vorantreiben von Clean Code und modularer Entwicklung
_label_job_title	Techniker (m/w/div.) für sicherheitstechnische Anlagen
_label_do_not_consider	Sie verfügen über gute Englischkenntnisse in Wort und Schrift
_label_potential_skill_phrase	Kenntnisse im Arbeiten unter LINUX, Programmierung in C/C++ und Sourcecodeverwaltung Git von Vorteil
_label_paragraph_separator	Informationen zur Bewerbung
_label_potential_skill_phrase	Sie stehen Verwaltungsabläufen offen gegenüber und fühlen sich in der Rolle des innovativen Impulsgebers und internen Beraters für die Fachbereiche wohl.
_label_paragraph_separator	DEIN WEG ZU UNS
_label_potential_skill_phrase	Erstellung von Dokumentationen und Bedienungsanleitungen sowie Durchführung von Schulungen zu DV-Systemen und Softwareanwendungen
_label_do_not_consider	Homeoffice bis zu  zwei Tage/Woche möglich
_label_do_not_consider	Eine familiäre Unternehmenskultur sowie der Einsatz modernster Technologien sorgen für ein angenehmes Betriebsklima
_label_potential_skill_phrase	Du kennst dich mit objektorientierter Modellierung aus
_label_paragraph_separator	Bewirb Dich jetzt:
_label_job_title	Projektleiter (w/m/d) für Microsoft Dynamics AX / 365
_label_potential_skill_phrase	Lösungsorientiertes Denken und Handeln
_label_potential_skill_phrase	Erfolgreich abgeschlossenes Studium oder Ausbildung im Bereich Medizinische Dokumentation, Medizinisches Informationsmanagement, Biowissenschaftliche Dokumentation oder vergleichbare Qualifikationen
_label_do_not_consider	Festlegen und Managen der organisatorischen Rahmenbedingungen für das unternehmensweite Software Asset Management.
_label_do_not_consider	Freuen Sie sich auf eine neue Aufgabe, die Ihnen Gestaltungsspielraum lässt und fachlich abwechslungsreich gelebt werden kann
_label_do_not_consider	Unsere hohe Anzahl an namhaften Partnern und Kunden bieten Ihnen ein abwechslungsreiches und anspruchsvolles Arbeitsumfeld, welches Sie durch zahlreiche Fort- und Fortbildungsangebote sowie eine individuelle Förderung ihrer persönlichen Stärken professionell meistern.
_label_paragraph_separator	H&R InfoTech GmbH
_label_potential_skill_phrase	Sowie Qualitäts-, Termin- und Projektdokumentation in allen Planungsphasen
_label_do_not_consider	Interessante Mitarbeiterangebote und Sozialleistungen
_label_job_title	Software-Projektmanager (m/w/d)
_label_do_not_consider	Zur Verstärkung unserer Teams inMünchen, Stuttgart, Frankfurt, Essen, Hamburg und Berlinsuchen wir dich als
_label_potential_skill_phrase	Bei Ihren bisherigen Tätigkeiten konnten Sie bereits Know-How in REST, JSON und TCP/IP erwerben. Hierbei hatten Sie erste Berührungspunkte mit Linux Distributionen (z.B. OpenWrt).
_label_do_not_consider	Strukturierte und umfassende Einarbeitung (ca. 6 Monate)
_label_potential_skill_phrase	Mehrjährige Erfahrung in der Durchführung und Steuerung von bereichsübergreifenden Projekten sowie im Projektmanagement (klassisch und agil z.B. Scrum)
_label_do_not_consider	Executive IT-Architekt für IT-Bebauungsplanung Bereich CIO (m/w/d)
_label_do_not_consider	HBS Berga GmbH & Co. KG
_label_do_not_consider	ein traditionsreiches und internationales Arbeitsumfeld
_label_potential_skill_phrase	die Fähigkeit in einem dynamischen und interkulturellen Umfeld eine Vielzahl von Stakeholdern zu einem gemeinsamen Ziel zu führen
_label_potential_skill_phrase	Selbstständiges, konzeptionelles und strukturiertes Arbeiten sowie Umsetzungskonsequenz
_label_do_not_consider	Individuelle Karriereförderung:Ein transparentes Karrieremodell und erfahrene Development Manager fördern Deine Karriere. Fach- oder Führungskarriere: Bei uns stehen Dir beide Wege offen.
